Date,Department,Item,Opening,In,Issued,Return,Damage,Used,Closing,Note
2026-08-01,packaging,15×25,602.0,0.0,300.0,298.0,0.0,2.0,600.0,
2026-08-01,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-01,packaging,4တင်းကျွတ်,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2026-08-01,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-01,packaging,6,4.0,0.0,3.0,0.0,0.0,3.0,1.0,
2026-08-01,packaging,6.5,4.0,0.0,1.0,0.0,0.0,1.0,3.0,
2026-08-01,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-01,packaging,750,185.0,0.0,103.0,0.0,0.0,103.0,82.0,
2026-08-01,packaging,Absober,3182.0,0.0,300.0,68.0,1.0,231.0,2950.0,
2026-08-01,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-01,packaging,Barဇစ်,883.0,0.0,24.0,0.0,0.0,24.0,859.0,
2026-08-01,packaging,Barဖု,104.0,0.0,0.0,0.0,0.0,0.0,104.0,
2026-08-01,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,Br Sticker,135.0,0.0,0.0,0.0,0.0,0.0,135.0,
2026-08-01,packaging,C,1963.0,0.0,50.0,50.0,0.0,0.0,1963.0,
2026-08-01,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,C အစုံ,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-01,packaging,Cc,903.0,0.0,120.0,27.0,0.0,93.0,810.0,
2026-08-01,packaging,Cc bar,14080.0,0.0,120.0,27.0,0.0,93.0,13987.0,
2026-08-01,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-01,packaging,D,893.0,0.0,52.0,52.0,0.0,0.0,893.0,
2026-08-01,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-01,packaging,EB,328.0,0.0,8.0,0.0,0.0,8.0,320.0,
2026-08-01,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-01,packaging,Lavash Sticker,131.0,0.0,6.0,6.0,0.0,0.0,131.0,
2026-08-01,packaging,Lavash အိတ်,72.0,0.0,6.0,0.0,0.0,6.0,66.0,
2026-08-01,packaging,Logo,41.0,0.0,0.0,0.0,0.0,0.0,41.0,
2026-08-01,packaging,NB,176.0,0.0,0.0,0.0,0.0,0.0,176.0,
2026-08-01,packaging,Nc,185.0,0.0,0.0,0.0,0.0,0.0,185.0,
2026-08-01,packaging,Nco,737.0,0.0,103.0,1.0,0.0,102.0,635.0,
2026-08-01,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,O,1007.0,0.0,51.0,51.0,0.0,0.0,1007.0,
2026-08-01,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-01,packaging,O အစုံ,20.0,0.0,0.0,0.0,0.0,0.0,20.0,
2026-08-01,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-01,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,PB180Sticker,112.0,0.0,0.0,0.0,0.0,0.0,112.0,
2026-08-01,packaging,PB180ခဲပြား,281.0,0.0,0.0,0.0,0.0,0.0,281.0,
2026-08-01,packaging,PB180ဖုံး,219.0,0.0,0.0,0.0,0.0,0.0,219.0,
2026-08-01,packaging,PB180ဘူး,145.0,0.0,0.0,0.0,0.0,0.0,145.0,
2026-08-01,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,PB400sticker,30.0,0.0,0.0,0.0,0.0,0.0,30.0,
2026-08-01,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-01,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-01,packaging,PB400ဘူး,53.0,0.0,0.0,0.0,0.0,0.0,53.0,
2026-08-01,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,PBD Long,763.0,0.0,150.0,150.0,0.0,0.0,763.0,
2026-08-01,packaging,PBD Short,769.0,0.0,150.0,150.0,0.0,0.0,769.0,
2026-08-01,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,PBO Long,580.0,0.0,150.0,0.0,0.0,150.0,430.0,
2026-08-01,packaging,PBO Short,681.0,0.0,150.0,0.0,0.0,150.0,531.0,
2026-08-01,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-01,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-01,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-01,packaging,S,773.0,0.0,50.0,14.0,0.0,36.0,737.0,
2026-08-01,packaging,S Bar,5000.0,0.0,50.0,0.0,14.0,36.0,4950.0,
2026-08-01,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-01,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-01,packaging,Smile,1126.0,0.0,1000.0,606.0,3.0,391.0,732.0,
2026-08-01,packaging,Tape,24.0,0.0,0.0,0.0,0.0,0.0,24.0,
2026-08-01,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-01,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-01,packaging,ခဲဇစ်,1164.0,0.0,300.0,295.0,5.0,0.0,1159.0,
2026-08-01,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-01,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-01,packaging,လက်အိတ်,16.0,0.0,2.0,0.0,0.0,2.0,14.0,
2026-08-01,packaging,အလှအိတ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-02,packaging,15×25,600.0,0.0,398.0,100.0,0.0,298.0,302.0,
2026-08-02,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-02,packaging,4တင်းကျွတ်,0.0,3.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-02,packaging,6,1.0,5.0,0.0,0.0,0.0,0.0,6.0,
2026-08-02,packaging,6.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-02,packaging,750,82.0,0.0,6.0,0.0,0.0,6.0,76.0,
2026-08-02,packaging,Absober,2950.0,0.0,368.0,85.0,0.0,283.0,2667.0,
2026-08-02,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-02,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-02,packaging,Barဖု,104.0,0.0,1.0,0.0,0.0,1.0,103.0,
2026-08-02,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,Br Sticker,135.0,0.0,80.0,0.0,0.0,80.0,55.0,
2026-08-02,packaging,C,1963.0,0.0,52.0,0.0,0.0,52.0,1911.0,
2026-08-02,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,C အစုံ,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-02,packaging,Cc,810.0,0.0,0.0,0.0,0.0,0.0,810.0,
2026-08-02,packaging,Cc bar,13987.0,0.0,0.0,0.0,0.0,0.0,13987.0,
2026-08-02,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-02,packaging,D,893.0,0.0,131.0,3.0,1.0,127.0,765.0,
2026-08-02,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-02,packaging,EB,320.0,0.0,0.0,0.0,0.0,0.0,320.0,
2026-08-02,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-02,packaging,Lavash Sticker,131.0,0.0,0.0,0.0,0.0,0.0,131.0,
2026-08-02,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-02,packaging,Logo,41.0,0.0,7.0,0.0,0.0,7.0,34.0,
2026-08-02,packaging,NB,176.0,0.0,0.0,0.0,0.0,0.0,176.0,
2026-08-02,packaging,Nc,185.0,0.0,6.0,0.0,0.0,6.0,179.0,
2026-08-02,packaging,Nco,635.0,0.0,0.0,0.0,0.0,0.0,635.0,
2026-08-02,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,O,1007.0,0.0,60.0,6.0,0.0,54.0,953.0,
2026-08-02,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-02,packaging,O အစုံ,20.0,0.0,0.0,0.0,0.0,0.0,20.0,
2026-08-02,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-02,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,PB180Sticker,112.0,0.0,0.0,0.0,0.0,0.0,112.0,
2026-08-02,packaging,PB180ခဲပြား,281.0,0.0,0.0,0.0,0.0,0.0,281.0,
2026-08-02,packaging,PB180ဖုံး,219.0,0.0,0.0,0.0,0.0,0.0,219.0,
2026-08-02,packaging,PB180ဘူး,145.0,0.0,0.0,0.0,0.0,0.0,145.0,
2026-08-02,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,PB400sticker,30.0,0.0,0.0,0.0,0.0,0.0,30.0,
2026-08-02,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-02,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-02,packaging,PB400ဘူး,53.0,0.0,0.0,0.0,0.0,0.0,53.0,
2026-08-02,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,PBD Long,763.0,0.0,250.0,19.0,10.0,221.0,532.0,
2026-08-02,packaging,PBD Short,769.0,0.0,250.0,21.0,8.0,221.0,540.0,
2026-08-02,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,PBO Long,430.0,0.0,146.0,83.0,0.0,63.0,367.0,
2026-08-02,packaging,PBO Short,531.0,0.0,146.0,83.0,0.0,63.0,468.0,
2026-08-02,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-02,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-02,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-02,packaging,S,737.0,0.0,55.0,2.0,0.0,53.0,684.0,
2026-08-02,packaging,S Bar,4950.0,0.0,55.0,0.0,1.0,54.0,4895.0,
2026-08-02,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-02,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-02,packaging,Smile,732.0,3000.0,936.0,80.0,3.0,853.0,2876.0,
2026-08-02,packaging,Tape,24.0,0.0,0.0,0.0,0.0,0.0,24.0,
2026-08-02,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-02,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-02,packaging,ခဲဇစ်,1159.0,0.0,396.0,0.0,0.0,396.0,763.0,
2026-08-02,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-02,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-02,packaging,လက်အိတ်,14.0,0.0,1.0,0.0,0.0,1.0,13.0,
2026-08-02,packaging,အလှအိတ်,115.0,0.0,7.0,0.0,0.0,7.0,108.0,
2026-08-03,packaging,15×25,302.0,2000.0,515.0,100.0,0.0,415.0,1887.0,
2026-08-03,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-03,packaging,4တင်းကျွတ်,3.0,0.0,1.0,0.0,0.0,1.0,2.0,
2026-08-03,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-03,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-03,packaging,6.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-03,packaging,750,76.0,0.0,6.0,0.0,0.0,6.0,70.0,
2026-08-03,packaging,Absober,2667.0,0.0,345.0,145.0,0.0,200.0,2467.0,
2026-08-03,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-03,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-03,packaging,Barဖု,103.0,0.0,6.0,0.0,0.0,6.0,97.0,
2026-08-03,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-03,packaging,C,1911.0,0.0,6.0,3.0,2.0,1.0,1908.0,
2026-08-03,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,C အစုံ,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-03,packaging,Cc,810.0,0.0,50.0,0.0,0.0,50.0,760.0,
2026-08-03,packaging,Cc bar,13987.0,0.0,0.0,0.0,0.0,0.0,13987.0,
2026-08-03,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-03,packaging,D,765.0,0.0,126.0,10.0,2.0,114.0,649.0,
2026-08-03,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-03,packaging,EB,320.0,0.0,6.0,0.0,0.0,6.0,314.0,
2026-08-03,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-03,packaging,Lavash Sticker,131.0,0.0,9.0,3.0,3.0,3.0,125.0,
2026-08-03,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-03,packaging,Logo,34.0,0.0,0.0,2.0,0.0,-2.0,36.0,
2026-08-03,packaging,NB,176.0,0.0,6.0,0.0,0.0,6.0,170.0,
2026-08-03,packaging,Nc,179.0,0.0,6.0,0.0,0.0,6.0,173.0,
2026-08-03,packaging,Nco,635.0,0.0,86.0,0.0,0.0,86.0,549.0,
2026-08-03,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,O,953.0,0.0,60.0,6.0,0.0,54.0,899.0,
2026-08-03,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-03,packaging,O အစုံ,20.0,0.0,1.0,0.0,0.0,1.0,19.0,
2026-08-03,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-03,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,PB180Sticker,112.0,0.0,0.0,0.0,0.0,0.0,112.0,
2026-08-03,packaging,PB180ခဲပြား,281.0,0.0,0.0,0.0,0.0,0.0,281.0,
2026-08-03,packaging,PB180ဖုံး,219.0,0.0,0.0,0.0,0.0,0.0,219.0,
2026-08-03,packaging,PB180ဘူး,145.0,0.0,0.0,0.0,0.0,0.0,145.0,
2026-08-03,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,PB400sticker,30.0,0.0,0.0,0.0,0.0,0.0,30.0,
2026-08-03,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-03,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-03,packaging,PB400ဘူး,53.0,0.0,0.0,0.0,0.0,0.0,53.0,
2026-08-03,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,PBD Long,532.0,0.0,314.0,52.0,10.0,252.0,270.0,
2026-08-03,packaging,PBD Short,540.0,0.0,314.0,62.0,0.0,252.0,288.0,
2026-08-03,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,PBO Long,367.0,0.0,182.0,20.0,0.0,162.0,205.0,
2026-08-03,packaging,PBO Short,468.0,0.0,182.0,20.0,0.0,162.0,306.0,
2026-08-03,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-03,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-03,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-03,packaging,S,684.0,0.0,33.0,1.0,1.0,31.0,652.0,
2026-08-03,packaging,S Bar,4895.0,0.0,33.0,0.0,1.0,32.0,4862.0,
2026-08-03,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-03,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-03,packaging,Smile,2876.0,0.0,643.0,43.0,0.0,600.0,2276.0,
2026-08-03,packaging,Tape,24.0,0.0,0.0,0.0,0.0,0.0,24.0,
2026-08-03,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-03,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-03,packaging,ခဲဇစ်,763.0,0.0,446.0,22.0,10.0,414.0,339.0,
2026-08-03,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-03,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-03,packaging,လက်အိတ်,13.0,10.0,0.0,0.0,0.0,0.0,23.0,
2026-08-03,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-04,packaging,15×25,1887.0,0.0,400.0,25.0,0.0,375.0,1512.0,
2026-08-04,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-04,packaging,4တင်းကျွတ်,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-04,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-04,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-04,packaging,6.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-04,packaging,750,70.0,0.0,70.0,0.0,0.0,70.0,0.0,
2026-08-04,packaging,Absober,2467.0,0.0,342.0,0.0,0.0,342.0,2125.0,
2026-08-04,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-04,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-04,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-04,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-04,packaging,C,1908.0,0.0,4.0,0.0,2.0,2.0,1904.0,
2026-08-04,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,C အစုံ,16.0,0.0,0.0,0.0,0.0,0.0,16.0,
2026-08-04,packaging,Cc,760.0,0.0,50.0,0.0,10.0,40.0,710.0,
2026-08-04,packaging,Cc bar,13987.0,0.0,0.0,0.0,0.0,0.0,13987.0,
2026-08-04,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
2026-08-04,packaging,D,649.0,0.0,56.0,6.0,0.0,50.0,599.0,
2026-08-04,packaging,D Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-04,packaging,EB,314.0,0.0,0.0,0.0,0.0,0.0,314.0,
2026-08-04,packaging,Gift Box,715.0,0.0,0.0,0.0,0.0,0.0,715.0,
2026-08-04,packaging,Lavash Sticker,125.0,0.0,0.0,0.0,0.0,0.0,125.0,
2026-08-04,packaging,Lavash အိတ်,66.0,0.0,0.0,0.0,0.0,0.0,66.0,
2026-08-04,packaging,Logo,34.0,0.0,0.0,0.0,0.0,0.0,34.0,
2026-08-04,packaging,NB,170.0,0.0,0.0,0.0,0.0,0.0,170.0,
2026-08-04,packaging,Nc,173.0,0.0,0.0,0.0,0.0,0.0,173.0,
2026-08-04,packaging,Nco,549.0,0.0,0.0,0.0,2.0,-2.0,549.0,
2026-08-04,packaging,Nco bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,O,899.0,0.0,56.0,0.0,0.0,56.0,843.0,
2026-08-04,packaging,O Bar,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-04,packaging,O အစုံ,19.0,0.0,0.0,0.0,0.0,0.0,19.0,
2026-08-04,packaging,PB ခဲအိတ်,300.0,0.0,0.0,0.0,0.0,0.0,300.0,
2026-08-04,packaging,PB180Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,PB180Sticker,112.0,0.0,0.0,0.0,0.0,0.0,112.0,
2026-08-04,packaging,PB180ခဲပြား,281.0,0.0,0.0,0.0,0.0,0.0,281.0,
2026-08-04,packaging,PB180ဖုံး,219.0,0.0,0.0,0.0,0.0,0.0,219.0,
2026-08-04,packaging,PB180ဘူး,145.0,0.0,0.0,0.0,0.0,0.0,145.0,
2026-08-04,packaging,PB400Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,PB400sticker,30.0,0.0,0.0,0.0,0.0,0.0,30.0,
2026-08-04,packaging,PB400ခဲပြား,153.0,0.0,0.0,0.0,0.0,0.0,153.0,
2026-08-04,packaging,PB400ဖုံး,64.0,0.0,0.0,0.0,0.0,0.0,64.0,
2026-08-04,packaging,PB400ဘူး,53.0,0.0,0.0,0.0,0.0,0.0,53.0,
2026-08-04,packaging,PBD Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,PBD Long,270.0,998.0,180.0,10.0,12.0,158.0,1098.0,
2026-08-04,packaging,PBD Short,288.0,1025.0,171.0,12.0,1.0,158.0,1154.0,
2026-08-04,packaging,PBO Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,PBO Long,205.0,999.0,220.0,0.0,0.0,220.0,984.0,
2026-08-04,packaging,PBO Short,306.0,1006.0,220.0,3.0,1.0,216.0,1095.0,
2026-08-04,packaging,PJ Bar နောက်,1750.0,0.0,0.0,0.0,0.0,0.0,1750.0,
2026-08-04,packaging,PJ Bar ရှေ့,56.0,0.0,0.0,0.0,0.0,0.0,56.0,
2026-08-04,packaging,Peanut 50gအိတ်,1004.0,0.0,0.0,0.0,0.0,0.0,1004.0,
2026-08-04,packaging,S,652.0,0.0,40.0,0.0,0.0,40.0,612.0,
2026-08-04,packaging,S Bar,4862.0,0.0,40.0,0.0,1.0,39.0,4822.0,
2026-08-04,packaging,S အစုံ,11.0,0.0,0.0,0.0,0.0,0.0,11.0,
2026-08-04,packaging,Sample ခဲအိတ်,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-04,packaging,Smile,2276.0,0.0,800.0,0.0,0.0,800.0,1476.0,
2026-08-04,packaging,Tape,24.0,0.0,0.0,0.0,0.0,0.0,24.0,
2026-08-04,packaging,Tissue,14.0,0.0,0.0,0.0,0.0,0.0,14.0,
2026-08-04,packaging,WMB,459.0,0.0,0.0,0.0,0.0,0.0,459.0,
2026-08-04,packaging,ခဲဇစ်,339.0,2000.0,400.0,15.0,0.0,385.0,1954.0,
2026-08-04,packaging,နယ်ကဒ်,115.0,0.0,0.0,0.0,0.0,0.0,115.0,
2026-08-04,packaging,မှိုက်ကြီး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,မှိုက်သေး,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-04,packaging,လက်အိတ်,23.0,0.0,0.0,0.0,0.0,0.0,23.0,
2026-08-04,packaging,အလှအိတ်,108.0,0.0,0.0,0.0,0.0,0.0,108.0,
2026-08-05,packaging,15×25,1512.0,0.0,400.0,272.0,0.0,128.0,1384.0,
2026-08-05,packaging,15×25 R&D,98.0,0.0,0.0,0.0,0.0,0.0,98.0,
2026-08-05,packaging,4တင်းကျွတ်,2.0,0.0,0.0,0.0,0.0,0.0,2.0,
2026-08-05,packaging,5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,5×22 R&D,100.0,0.0,0.0,0.0,0.0,0.0,100.0,
2026-08-05,packaging,6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,
2026-08-05,packaging,6.5,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,7,4.0,0.0,0.0,0.0,0.0,0.0,4.0,
2026-08-05,packaging,750,0.0,300.0,105.0,0.0,1.0,104.0,195.0,
2026-08-05,packaging,Absober,2125.0,0.0,445.0,30.0,0.0,415.0,1710.0,
2026-08-05,packaging,Bar ခဲပိတ်,114.0,0.0,0.0,0.0,0.0,0.0,114.0,
2026-08-05,packaging,Barဇစ်,859.0,0.0,0.0,0.0,0.0,0.0,859.0,
2026-08-05,packaging,Barဖု,97.0,0.0,0.0,0.0,0.0,0.0,97.0,
2026-08-05,packaging,Br Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,Br Sticker,55.0,0.0,0.0,0.0,0.0,0.0,55.0,
2026-08-05,packaging,C,1904.0,0.0,30.0,9.0,0.0,21.0,1883.0,
2026-08-05,packaging,C Bar,3.0,0.0,0.0,0.0,0.0,0.0,3.0,
2026-08-05,packaging,C အစုံ,16.0,0.0,1.0,0.0,0.0,1.0,15.0,
2026-08-05,packaging,Cc,710.0,0.0,99.0,18.0,0.0,81.0,629.0,
2026-08-05,packaging,Cc bar,13987.0,0.0,0.0,0.0,0.0,0.0,13987.0,
2026-08-05,packaging,Cp,33.0,0.0,0.0,0.0,0.0,0.0,33.0,
